Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
408,2024-07-03,BIRTHDAY,KINDS OF CAKE,2,1,1
408,2024-07-03,MARBLE,KINDS OF CAKE,2,1,2
408,2024-07-03,WRENCH,"THINGS YOU CAN THROW, IN METAPHORS",3,1,3
408,2024-07-03,CONCRETE,TANGIBLE,1,1,4
408,2024-07-03,CURVEBALL,"THINGS YOU CAN THROW, IN METAPHORS",3,2,1
408,2024-07-03,WORKSHOP,"DEVELOP, AS IDEAS",0,2,2
408,2024-07-03,PARTY,"THINGS YOU CAN THROW, IN METAPHORS",3,2,3
408,2024-07-03,POUND,KINDS OF CAKE,2,2,4
408,2024-07-03,SPITBALL,"DEVELOP, AS IDEAS",0,3,1
408,2024-07-03,MATERIAL,TANGIBLE,1,3,2
408,2024-07-03,REAL,TANGIBLE,1,3,3
408,2024-07-03,TANTRUM,"THINGS YOU CAN THROW, IN METAPHORS",3,3,4
408,2024-07-03,SOLID,TANGIBLE,1,4,1
408,2024-07-03,BRAINSTORM,"DEVELOP, AS IDEAS",0,4,2
408,2024-07-03,CRUMB,KINDS OF CAKE,2,4,3
408,2024-07-03,IDEATE,"DEVELOP, AS IDEAS",0,4,4
417,2024-07-04,FIREWORKS,ROMANTIC RAPPORT,0,1,1
417,2024-07-04,LIBERTY,WORDS BEFORE “BELL”,3,1,2
417,2024-07-04,COOKIES,THINGS STORED BY A WEB BROWSER,1,1,3
417,2024-07-04,DINNER,WORDS BEFORE “BELL”,3,1,4
417,2024-07-04,HISTORY,THINGS STORED BY A WEB BROWSER,1,2,1
417,2024-07-04,CHEMISTRY,ROMANTIC RAPPORT,0,2,2
417,2024-07-04,REVOLUTION,SINGLE ROTATION,2,2,3
417,2024-07-04,TINKER,WORDS BEFORE “BELL”,3,2,4
417,2024-07-04,DATA,THINGS STORED BY A WEB BROWSER,1,3,1
417,2024-07-04,BAR,WORDS BEFORE “BELL”,3,3,2
417,2024-07-04,SPARKS,ROMANTIC RAPPORT,0,3,3
417,2024-07-04,LAP,SINGLE ROTATION,2,3,4
417,2024-07-04,CYCLE,SINGLE ROTATION,2,4,1
417,2024-07-04,CACHE,THINGS STORED BY A WEB BROWSER,1,4,2
417,2024-07-04,TURN,SINGLE ROTATION,2,4,3
417,2024-07-04,ATTRACTION,ROMANTIC RAPPORT,0,4,4
412,2024-07-05,YEN,YEARN,0,1,1
412,2024-07-05,BOND,CHARACTERS IN BOND MOVIES,2,1,2
412,2024-07-05,MAD,MAGAZINES,1,1,3
412,2024-07-05,POWER,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,1,4
412,2024-07-05,EURO,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,2,1
412,2024-07-05,O,MAGAZINES,1,2,2
412,2024-07-05,Q,CHARACTERS IN BOND MOVIES,2,2,3
412,2024-07-05,FORTUNE,MAGAZINES,1,2,4
412,2024-07-05,LONG,YEARN,0,3,1
412,2024-07-05,M,CHARACTERS IN BOND MOVIES,2,3,2
412,2024-07-05,K,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,3,3
412,2024-07-05,PINE,YEARN,0,3,4
412,2024-07-05,BUBBLEGUM,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,4,1
412,2024-07-05,NATURE,MAGAZINES,1,4,2
412,2024-07-05,DESIRE,YEARN,0,4,3
412,2024-07-05,MONEYPENNY,CHARACTERS IN BOND MOVIES,2,4,4
407,2024-07-06,SAW,OBJECTS PLAYED AS INSTRUMENTS,2,1,1
407,2024-07-06,DOG,___ TAG,3,1,2
407,2024-07-06,JUG,OBJECTS PLAYED AS INSTRUMENTS,2,1,3
407,2024-07-06,BOTTLE,PURCHASES FOR A BABY,1,1,4
407,2024-07-06,PHONE,___ TAG,3,2,1
407,2024-07-06,FREEZE,___ TAG,3,2,2
407,2024-07-06,CELL,BIOLOGICAL BUILDING BLOCKS,0,2,3
407,2024-07-06,SPOONS,OBJECTS PLAYED AS INSTRUMENTS,2,2,4
407,2024-07-06,MOBILE,PURCHASES FOR A BABY,1,3,1
407,2024-07-06,PROTEIN,BIOLOGICAL BUILDING BLOCKS,0,3,2
407,2024-07-06,RATTLE,PURCHASES FOR A BABY,1,3,3
407,2024-07-06,ATOM,BIOLOGICAL BUILDING BLOCKS,0,3,4
407,2024-07-06,WASHBOARD,OBJECTS PLAYED AS INSTRUMENTS,2,4,1
407,2024-07-06,PRICE,___ TAG,3,4,2
407,2024-07-06,MOLECULE,BIOLOGICAL BUILDING BLOCKS,0,4,3
407,2024-07-06,CRIB,PURCHASES FOR A BABY,1,4,4
411,2024-07-07,COPPER,SLANGY NAMES FOR PROFESSIONS,2,1,1
411,2024-07-07,HONEY,MARIAH CAREY NUMBER ONE HITS,3,1,2
411,2024-07-07,COVER,REPLACEMENT,1,1,3
411,2024-07-07,MELT,CHANGE STATES OF MATTER,0,1,4
411,2024-07-07,SUB,REPLACEMENT,1,2,1
411,2024-07-07,SHRINK,SLANGY NAMES FOR PROFESSIONS,2,2,2
411,2024-07-07,HERO,MARIAH CAREY NUMBER ONE HITS,3,2,3
411,2024-07-07,CONDENSE,CHANGE STATES OF MATTER,0,2,4
411,2024-07-07,FREEZE,CHANGE STATES OF MATTER,0,3,1
411,2024-07-07,HACK,SLANGY NAMES FOR PROFESSIONS,2,3,2
411,2024-07-07,BACKUP,REPLACEMENT,1,3,3
411,2024-07-07,SOMEDAY,MARIAH CAREY NUMBER ONE HITS,3,3,4
411,2024-07-07,ALTERNATE,REPLACEMENT,1,4,1
411,2024-07-07,FANTASY,MARIAH CAREY NUMBER ONE HITS,3,4,2
411,2024-07-07,VAPORIZE,CHANGE STATES OF MATTER,0,4,3
411,2024-07-07,SUIT,SLANGY NAMES FOR PROFESSIONS,2,4,4
419,2024-07-08,CANINE,WORDS ENDING IN NUMBERS,3,1,1
419,2024-07-08,TRICK,BIT OF ADVICE,0,1,2
419,2024-07-08,SPIRIT,FORTITUDE,1,1,3
419,2024-07-08,OZONE,WORDS ENDING IN NUMBERS,3,1,4
419,2024-07-08,OFTEN,WORDS ENDING IN NUMBERS,3,2,1
419,2024-07-08,POINTER,BIT OF ADVICE,0,2,2
419,2024-07-08,WILL,FORTITUDE,1,2,3
419,2024-07-08,VISIT,SPEND TIME AT,2,2,4
419,2024-07-08,FREQUENT,SPEND TIME AT,2,3,1
419,2024-07-08,RESOLVE,FORTITUDE,1,3,2
419,2024-07-08,HAUNT,SPEND TIME AT,2,3,3
419,2024-07-08,TIP,BIT OF ADVICE,0,3,4
419,2024-07-08,GRIT,FORTITUDE,1,4,1
419,2024-07-08,SUGGESTION,BIT OF ADVICE,0,4,2
419,2024-07-08,FREIGHT,WORDS ENDING IN NUMBERS,3,4,3
419,2024-07-08,PATRONIZE,SPEND TIME AT,2,4,4
416,2024-07-09,SCRUB,TV SHOWS MINUS “S”,2,1,1
416,2024-07-09,MAZE,WORDS AFTER “HEDGE”,3,1,2
416,2024-07-09,REGISTER,CHRONICLE,0,1,3
416,2024-07-09,SHOCK,MESS OF HAIR,1,1,4
416,2024-07-09,HOG,WORDS AFTER “HEDGE”,3,2,1
416,2024-07-09,LOG,CHRONICLE,0,2,2
416,2024-07-09,MOP,MESS OF HAIR,1,2,3
416,2024-07-09,CHEER,TV SHOWS MINUS “S”,2,2,4
416,2024-07-09,TANGLE,MESS OF HAIR,1,3,1
416,2024-07-09,WEED,TV SHOWS MINUS “S”,2,3,2
416,2024-07-09,RECORD,CHRONICLE,0,3,3
416,2024-07-09,FUND,WORDS AFTER “HEDGE”,3,3,4
416,2024-07-09,FRIEND,TV SHOWS MINUS “S”,2,4,1
416,2024-07-09,MANE,MESS OF HAIR,1,4,2
416,2024-07-09,TRIMMER,WORDS AFTER “HEDGE”,3,4,3
416,2024-07-09,JOURNAL,CHRONICLE,0,4,4
414,2024-07-10,BASS,FISH,2,1,1
414,2024-07-10,TEMPLE,COMPONENTS OF EYEGLASSES,3,1,2
414,2024-07-10,LIP,BACK TALK,1,1,3
414,2024-07-10,RIM,COMPONENTS OF EYEGLASSES,3,1,4
414,2024-07-10,SASS,BACK TALK,1,2,1
414,2024-07-10,CHANCE,FUTURE LIKELIHOOD,0,2,2
414,2024-07-10,BRIDGE,COMPONENTS OF EYEGLASSES,3,2,3
414,2024-07-10,FLUKE,FISH,2,2,4
414,2024-07-10,OUTLOOK,FUTURE LIKELIHOOD,0,3,1
414,2024-07-10,CHEEK,BACK TALK,1,3,2
414,2024-07-10,PERCH,FISH,2,3,3
414,2024-07-10,ATTITUDE,BACK TALK,1,3,4
414,2024-07-10,FORECAST,FUTURE LIKELIHOOD,0,4,1
414,2024-07-10,PIKE,FISH,2,4,2
414,2024-07-10,LENS,COMPONENTS OF EYEGLASSES,3,4,3
414,2024-07-10,PROSPECT,FUTURE LIKELIHOOD,0,4,4
413,2024-07-11,TAPE,SCHOOL SUPPLIES,0,1,1
413,2024-07-11,RECORDING,LIGHT-UP SIGNS,3,1,2
413,2024-07-11,HAND,TRANSFER,2,1,3
413,2024-07-11,SEND,TRANSFER,2,1,4
413,2024-07-11,APPLAUSE,LIGHT-UP SIGNS,3,2,1
413,2024-07-11,KEY,FUNDAMENTAL,1,2,2
413,2024-07-11,PASS,TRANSFER,2,2,3
413,2024-07-11,PRINCIPAL,FUNDAMENTAL,1,2,4
413,2024-07-11,RULER,SCHOOL SUPPLIES,0,3,1
413,2024-07-11,WALK,LIGHT-UP SIGNS,3,3,2
413,2024-07-11,STAPLE,FUNDAMENTAL,1,3,3
413,2024-07-11,PEN,SCHOOL SUPPLIES,0,3,4
413,2024-07-11,ESSENTIAL,FUNDAMENTAL,1,4,1
413,2024-07-11,SCISSORS,SCHOOL SUPPLIES,0,4,2
413,2024-07-11,GIVE,TRANSFER,2,4,3
413,2024-07-11,EXIT,LIGHT-UP SIGNS,3,4,4
415,2024-07-12,ODD,ROULETTE BETS,1,1,1
415,2024-07-12,LIBRARY,SCHOOL FACILITIES,0,1,2
415,2024-07-12,CHOCOLATE,ASSOCIATED WITH “DOVE”,2,1,3
415,2024-07-12,SOAP,ASSOCIATED WITH “DOVE”,2,1,4
415,2024-07-12,PIGEON,ASSOCIATED WITH “DOVE”,2,2,1
415,2024-07-12,MOTHER,___ GOOSE,3,2,2
415,2024-07-12,RED,ROULETTE BETS,1,2,3
415,2024-07-12,LAB,SCHOOL FACILITIES,0,2,4
415,2024-07-12,BLACK,ROULETTE BETS,1,3,1
415,2024-07-12,GREY,___ GOOSE,3,3,2
415,2024-07-12,GYM,SCHOOL FACILITIES,0,3,3
415,2024-07-12,PEACE,ASSOCIATED WITH “DOVE”,2,3,4
415,2024-07-12,GOLDEN,___ GOOSE,3,4,1
415,2024-07-12,EVEN,ROULETTE BETS,1,4,2
415,2024-07-12,SILLY,___ GOOSE,3,4,3
415,2024-07-12,AUDITORIUM,SCHOOL FACILITIES,0,4,4
418,2024-07-13,LISTEN,SILENT “T”,3,1,1
418,2024-07-13,SOUND,COME ACROSS AS,2,1,2
418,2024-07-13,WITCH,SILENT “T”,3,1,3
418,2024-07-13,TITANIC,ENORMOUS,0,1,4
418,2024-07-13,AVATAR,EMBODIMENT,1,2,1
418,2024-07-13,GIANT,ENORMOUS,0,2,2
418,2024-07-13,LOOK,COME ACROSS AS,2,2,3
418,2024-07-13,HUSTLE,SILENT “T”,3,2,4
418,2024-07-13,MONSTER,ENORMOUS,0,3,1
418,2024-07-13,FIGURE,EMBODIMENT,1,3,2
418,2024-07-13,CASTLE,SILENT “T”,3,3,3
418,2024-07-13,APPEAR,COME ACROSS AS,2,3,4
418,2024-07-13,PERSONA,EMBODIMENT,1,4,1
418,2024-07-13,SEEM,COME ACROSS AS,2,4,2
418,2024-07-13,MAMMOTH,ENORMOUS,0,4,3
418,2024-07-13,CHARACTER,EMBODIMENT,1,4,4
425,2024-07-14,FINE,CONDITIONS FOR COLLECTIBLES,1,1,1
425,2024-07-14,BUTTER,WORDS BEFORE “NUT”,3,1,2
425,2024-07-14,MINT,CONDITIONS FOR COLLECTIBLES,1,1,3
425,2024-07-14,DOUGH,WORDS BEFORE “NUT”,3,1,4
425,2024-07-14,POINT,SLENDER PROJECTIONS,0,2,1
425,2024-07-14,LINE,PROFESSION,2,2,2
425,2024-07-14,FAIR,CONDITIONS FOR COLLECTIBLES,1,2,3
425,2024-07-14,TRADE,PROFESSION,2,2,4
425,2024-07-14,BRAZIL,WORDS BEFORE “NUT”,3,3,1
425,2024-07-14,PINE,WORDS BEFORE “NUT”,3,3,2
425,2024-07-14,FIELD,PROFESSION,2,3,3
425,2024-07-14,PRONG,SLENDER PROJECTIONS,0,3,4
425,2024-07-14,BUSINESS,PROFESSION,2,4,1
425,2024-07-14,TIP,SLENDER PROJECTIONS,0,4,2
425,2024-07-14,GOOD,CONDITIONS FOR COLLECTIBLES,1,4,3
425,2024-07-14,TINE,SLENDER PROJECTIONS,0,4,4
421,2024-07-15,BELIEVE,REGARD AS TRUE,0,1,1
421,2024-07-15,HANDLE,LIQUOR BOTTLE SIZES,3,1,2
421,2024-07-15,MOUNT,WAYS TO SECURE A TV,2,1,3
421,2024-07-15,SHOW,FACADE,1,1,4
421,2024-07-15,BASE,WAYS TO SECURE A TV,2,2,1
421,2024-07-15,BLUFF,FACADE,1,2,2
421,2024-07-15,ACCEPT,REGARD AS TRUE,0,2,3
421,2024-07-15,STAND,WAYS TO SECURE A TV,2,2,4
421,2024-07-15,FRONT,FACADE,1,3,1
421,2024-07-15,FIFTH,LIQUOR BOTTLE SIZES,3,3,2
421,2024-07-15,BRACKET,WAYS TO SECURE A TV,2,3,3
421,2024-07-15,TRUST,REGARD AS TRUE,0,3,4
421,2024-07-15,PINT,LIQUOR BOTTLE SIZES,3,4,1
421,2024-07-15,BUY,REGARD AS TRUE,0,4,2
421,2024-07-15,SHAM,FACADE,1,4,3
421,2024-07-15,LITER,LIQUOR BOTTLE SIZES,3,4,4
422,2024-07-16,PAN,PETER ___,3,1,1
422,2024-07-16,PILOT,EXPERIMENTAL,1,1,2
422,2024-07-16,SHORT,IN A BAD MOOD,0,1,3
422,2024-07-16,RABBIT,PETER ___,3,1,4
422,2024-07-16,CROSS,IN A BAD MOOD,0,2,1
422,2024-07-16,PARKER,PETER ___,3,2,2
422,2024-07-16,KINKY,STARTS OF BROADWAY MUSICALS,2,2,3
422,2024-07-16,TRIAL,EXPERIMENTAL,1,2,4
422,2024-07-16,PIPER,PETER ___,3,3,1
422,2024-07-16,FIDDLER,STARTS OF BROADWAY MUSICALS,2,3,2
422,2024-07-16,TESTY,IN A BAD MOOD,0,3,3
422,2024-07-16,EXPLORATORY,EXPERIMENTAL,1,3,4
422,2024-07-16,MERRILY,STARTS OF BROADWAY MUSICALS,2,4,1
422,2024-07-16,SURLY,IN A BAD MOOD,0,4,2
422,2024-07-16,PRELIMINARY,EXPERIMENTAL,1,4,3
422,2024-07-16,JERSEY,STARTS OF BROADWAY MUSICALS,2,4,4
423,2024-07-17,PACK,ANIMAL GROUP NAMES,2,1,1
423,2024-07-17,CART,STARTS OF U.S. PRESIDENTS,3,1,2
423,2024-07-17,CHECK,HINDER,1,1,3
423,2024-07-17,HAMPER,HINDER,1,1,4
423,2024-07-17,BANK,BUILDINGS AROUND TOWN,0,2,1
423,2024-07-17,WASHING,STARTS OF U.S. PRESIDENTS,3,2,2
423,2024-07-17,SCHOOL,ANIMAL GROUP NAMES,2,2,3
423,2024-07-17,LAUNDROMAT,BUILDINGS AROUND TOWN,0,2,4
423,2024-07-17,BIDE,STARTS OF U.S. PRESIDENTS,3,3,1
423,2024-07-17,PRIDE,ANIMAL GROUP NAMES,2,3,2
423,2024-07-17,CURB,HINDER,1,3,3
423,2024-07-17,NIX,STARTS OF U.S. PRESIDENTS,3,3,4
423,2024-07-17,POST OFFICE,BUILDINGS AROUND TOWN,0,4,1
423,2024-07-17,INHIBIT,HINDER,1,4,2
423,2024-07-17,SUPERMARKET,BUILDINGS AROUND TOWN,0,4,3
423,2024-07-17,SWARM,ANIMAL GROUP NAMES,2,4,4
420,2024-07-18,HEART,EMOJI,3,1,1
420,2024-07-18,FLASH,GLITZINESS,2,1,2
420,2024-07-18,MATCH,BOXING UNIT,1,1,3
420,2024-07-18,SQUARE,OPEN SPACE,0,1,4
420,2024-07-18,ROUND,BOXING UNIT,1,2,1
420,2024-07-18,PLAZA,OPEN SPACE,0,2,2
420,2024-07-18,RITZ,GLITZINESS,2,2,3
420,2024-07-18,FIRE,EMOJI,3,2,4
420,2024-07-18,SPARKLES,EMOJI,3,3,1
420,2024-07-18,DAZZLE,GLITZINESS,2,3,2
420,2024-07-18,COURT,OPEN SPACE,0,3,3
420,2024-07-18,CONTEST,BOXING UNIT,1,3,4
420,2024-07-18,YARD,OPEN SPACE,0,4,1
420,2024-07-18,SKULL,EMOJI,3,4,2
420,2024-07-18,BOUT,BOXING UNIT,1,4,3
420,2024-07-18,POMP,GLITZINESS,2,4,4
428,2024-07-19,REGULAR,GAS PUMP OPTIONS,2,1,1
428,2024-07-19,COFFEE,___ TABLE,3,1,2
428,2024-07-19,PLUS,GAS PUMP OPTIONS,2,1,3
428,2024-07-19,WATER,___ TABLE,3,1,4
428,2024-07-19,STEADY,ROMANTIC PARTNER,0,2,1
428,2024-07-19,SLIGHT,INSULT,1,2,2
428,2024-07-19,POOL,___ TABLE,3,2,3
428,2024-07-19,FLAME,ROMANTIC PARTNER,0,2,4
428,2024-07-19,BURN,INSULT,1,3,1
428,2024-07-19,PERIODIC,___ TABLE,3,3,2
428,2024-07-19,DIESEL,GAS PUMP OPTIONS,2,3,3
428,2024-07-19,DIG,INSULT,1,3,4
428,2024-07-19,LOVER,ROMANTIC PARTNER,0,4,1
428,2024-07-19,PREMIUM,GAS PUMP OPTIONS,2,4,2
428,2024-07-19,JAB,INSULT,1,4,3
428,2024-07-19,SWEETHEART,ROMANTIC PARTNER,0,4,4
433,2024-07-20,NATURAL,EFFORTLESS,0,1,1
433,2024-07-20,JUICE,ENERGY FOR AN ELECTRONIC DEVICE,2,1,2
433,2024-07-20,MAINSTREAM,WHAT “POP” MIGHT MEAN,3,1,3
433,2024-07-20,DAD,WHAT “POP” MIGHT MEAN,3,1,4
433,2024-07-20,SWEAT,EXERTION,1,2,1
433,2024-07-20,FLUID,EFFORTLESS,0,2,2
433,2024-07-20,BURST,WHAT “POP” MIGHT MEAN,3,2,3
433,2024-07-20,CHARGE,ENERGY FOR AN ELECTRONIC DEVICE,2,2,4
433,2024-07-20,SODA,WHAT “POP” MIGHT MEAN,3,3,1
433,2024-07-20,BATTERY,ENERGY FOR AN ELECTRONIC DEVICE,2,3,2
433,2024-07-20,SMOOTH,EFFORTLESS,0,3,3
433,2024-07-20,LABOR,EXERTION,1,3,4
433,2024-07-20,WORK,EXERTION,1,4,1
433,2024-07-20,POWER,ENERGY FOR AN ELECTRONIC DEVICE,2,4,2
433,2024-07-20,GRACEFUL,EFFORTLESS,0,4,3
433,2024-07-20,EFFORT,EXERTION,1,4,4
431,2024-07-21,MAKEUP,CONSTITUTION,1,1,1
431,2024-07-21,LEVEL,CARPENTRY TOOLS,2,1,2
431,2024-07-21,TAN,MATH ABBREVIATIONS,3,1,3
431,2024-07-21,STUMP,WAYS TO SUPPORT A CANDIDATE,0,1,4
431,2024-07-21,LOG,MATH ABBREVIATIONS,3,2,1
431,2024-07-21,STRUCTURE,CONSTITUTION,1,2,2
431,2024-07-21,SAW,CARPENTRY TOOLS,2,2,3
431,2024-07-21,FILE,CARPENTRY TOOLS,2,2,4
431,2024-07-21,FABRIC,CONSTITUTION,1,3,1
431,2024-07-21,CLAMP,CARPENTRY TOOLS,2,3,2
431,2024-07-21,CANVASS,WAYS TO SUPPORT A CANDIDATE,0,3,3
431,2024-07-21,MOD,MATH ABBREVIATIONS,3,3,4
431,2024-07-21,ORGANIZE,WAYS TO SUPPORT A CANDIDATE,0,4,1
431,2024-07-21,CAMPAIGN,WAYS TO SUPPORT A CANDIDATE,0,4,2
431,2024-07-21,MAX,MATH ABBREVIATIONS,3,4,3
431,2024-07-21,COMPOSITION,CONSTITUTION,1,4,4
429,2024-07-22,PYRAMID,FOOD ___,3,1,1
429,2024-07-22,HORN,MUSICAL INSTRUMENTS,1,1,2
429,2024-07-22,CONE,USED TO REDIRECT TRAFFIC,2,1,3
429,2024-07-22,CHAIN,FOOD ___,3,1,4
429,2024-07-22,FIGHT,FOOD ___,3,2,1
429,2024-07-22,FLAG,USED TO REDIRECT TRAFFIC,2,2,2
429,2024-07-22,FIELD,REALM OF EXPERTISE,0,2,3
429,2024-07-22,FLARE,USED TO REDIRECT TRAFFIC,2,2,4
429,2024-07-22,SPHERE,REALM OF EXPERTISE,0,3,1
429,2024-07-22,PROCESSOR,FOOD ___,3,3,2
429,2024-07-22,RECORDER,MUSICAL INSTRUMENTS,1,3,3
429,2024-07-22,BARRIER,USED TO REDIRECT TRAFFIC,2,3,4
429,2024-07-22,TRIANGLE,MUSICAL INSTRUMENTS,1,4,1
429,2024-07-22,DOMAIN,REALM OF EXPERTISE,0,4,2
429,2024-07-22,FIDDLE,MUSICAL INSTRUMENTS,1,4,3
429,2024-07-22,AREA,REALM OF EXPERTISE,0,4,4
426,2024-07-23,HOT DOG,ONE WHO LIKES SHOWING OFF,2,1,1
426,2024-07-23,WORD,UTTERANCE,1,1,2
426,2024-07-23,BUG,LOONEY TUNES CHARACTERS MINUS A LETTER,3,1,3
426,2024-07-23,TWEET,LOONEY TUNES CHARACTERS MINUS A LETTER,3,1,4
426,2024-07-23,PEEP,UTTERANCE,1,2,1
426,2024-07-23,PORK,LOONEY TUNES CHARACTERS MINUS A LETTER,3,2,2
426,2024-07-23,PEACOCK,ONE WHO LIKES SHOWING OFF,2,2,3
426,2024-07-23,QUACK,IMPOSTOR,0,2,4
426,2024-07-23,HAM,ONE WHO LIKES SHOWING OFF,2,3,1
426,2024-07-23,SHAM,IMPOSTOR,0,3,2
426,2024-07-23,SPEED,LOONEY TUNES CHARACTERS MINUS A LETTER,3,3,3
426,2024-07-23,SOUND,UTTERANCE,1,3,4
426,2024-07-23,FRAUD,IMPOSTOR,0,4,1
426,2024-07-23,NOISE,UTTERANCE,1,4,2
426,2024-07-23,SHOWBOAT,ONE WHO LIKES SHOWING OFF,2,4,3
426,2024-07-23,CHARLATAN,IMPOSTOR,0,4,4
427,2024-07-24,KID,JOKE AROUND WITH,0,1,1
427,2024-07-24,CALF,BABY ANIMALS,2,1,2
427,2024-07-24,THIGH,POULTRY CUTS,1,1,3
427,2024-07-24,KIT,BABY ANIMALS,2,1,4
427,2024-07-24,TENDER,POULTRY CUTS,1,2,1
427,2024-07-24,SHOULDER,PUSH THROUGH A CROWD,3,2,2
427,2024-07-24,MUSCLE,PUSH THROUGH A CROWD,3,2,3
427,2024-07-24,RIB,JOKE AROUND WITH,0,2,4
427,2024-07-24,FAWN,BABY ANIMALS,2,3,1
427,2024-07-24,TEASE,JOKE AROUND WITH,0,3,2
427,2024-07-24,JOSTLE,PUSH THROUGH A CROWD,3,3,3
427,2024-07-24,CUB,BABY ANIMALS,2,3,4
427,2024-07-24,BREAST,POULTRY CUTS,1,4,1
427,2024-07-24,BARGE,PUSH THROUGH A CROWD,3,4,2
427,2024-07-24,RAZZ,JOKE AROUND WITH,0,4,3
427,2024-07-24,WING,POULTRY CUTS,1,4,4
430,2024-07-25,WAX,ANCIENT WRITING SURFACES,0,1,1
430,2024-07-25,MUMMY,WRAPPED THINGS,3,1,2
430,2024-07-25,GIFT,WRAPPED THINGS,3,1,3
430,2024-07-25,ANCHOR,"LEAD, AS A TV PROGRAM",1,1,4
430,2024-07-25,BURRITO,WRAPPED THINGS,3,2,1
430,2024-07-25,PRESENT,"LEAD, AS A TV PROGRAM",1,2,2
430,2024-07-25,CLAY,ANCIENT WRITING SURFACES,0,2,3
430,2024-07-25,PAPYRUS,ANCIENT WRITING SURFACES,0,2,4
430,2024-07-25,SPRAIN,WRAPPED THINGS,3,3,1
430,2024-07-25,FLAIR,NATURAL ABILITY,2,3,2
430,2024-07-25,MODERATE,"LEAD, AS A TV PROGRAM",1,3,3
430,2024-07-25,TALENT,NATURAL ABILITY,2,3,4
430,2024-07-25,INSTINCT,NATURAL ABILITY,2,4,1
430,2024-07-25,PARCHMENT,ANCIENT WRITING SURFACES,0,4,2
430,2024-07-25,HOST,"LEAD, AS A TV PROGRAM",1,4,3
430,2024-07-25,FACULTY,NATURAL ABILITY,2,4,4
432,2024-07-26,LIAR,INSTRUMENT HOMOPHONES,3,1,1
432,2024-07-26,CON,DRAWBACK,2,1,2
432,2024-07-26,BACK,ADVOCATE FOR,1,1,3
432,2024-07-26,DOWN,BASIC DIRECTIONS,0,1,4
432,2024-07-26,SUPPORT,ADVOCATE FOR,1,2,1
432,2024-07-26,SYMBOL,INSTRUMENT HOMOPHONES,3,2,2
432,2024-07-26,MINUS,DRAWBACK,2,2,3
432,2024-07-26,LOOT,INSTRUMENT HOMOPHONES,3,2,4
432,2024-07-26,CHAMPION,ADVOCATE FOR,1,3,1
432,2024-07-26,STRIKE,DRAWBACK,2,3,2
432,2024-07-26,DING,DRAWBACK,2,3,3
432,2024-07-26,RIGHT,BASIC DIRECTIONS,0,3,4
432,2024-07-26,BASE,INSTRUMENT HOMOPHONES,3,4,1
432,2024-07-26,UP,BASIC DIRECTIONS,0,4,2
432,2024-07-26,ENDORSE,ADVOCATE FOR,1,4,3
432,2024-07-26,LEFT,BASIC DIRECTIONS,0,4,4
440,2024-07-27,BEAR,"CREATE, AS RESULTS",1,1,1
440,2024-07-27,DETOUR,OFF-TOPIC REMARKS,0,1,2
440,2024-07-27,RADIUS,"WORDS REPRESENTED BY THE LETTER ""R""",3,1,3
440,2024-07-27,YIELD,"CREATE, AS RESULTS",1,1,4
440,2024-07-27,FOX,HOTTIE,2,2,1
440,2024-07-27,TANGENT,OFF-TOPIC REMARKS,0,2,2
440,2024-07-27,REVERSE,"WORDS REPRESENTED BY THE LETTER ""R""",3,2,3
440,2024-07-27,SNACK,HOTTIE,2,2,4
440,2024-07-27,TEN,HOTTIE,2,3,1
440,2024-07-27,GENERATE,"CREATE, AS RESULTS",1,3,2
440,2024-07-27,DIGRESSION,OFF-TOPIC REMARKS,0,3,3
440,2024-07-27,RIGHT,"WORDS REPRESENTED BY THE LETTER ""R""",3,3,4
440,2024-07-27,PRODUCE,"CREATE, AS RESULTS",1,4,1
440,2024-07-27,ASIDE,OFF-TOPIC REMARKS,0,4,2
440,2024-07-27,ARE,"WORDS REPRESENTED BY THE LETTER ""R""",3,4,3
440,2024-07-27,BABE,HOTTIE,2,4,4
443,2024-07-28,BUTTERFLY,"NERVOUSNESS, IN THE SINGULAR",2,1,1
443,2024-07-28,TUXEDO,CAT COAT PATTERNS,1,1,2
443,2024-07-28,PEACOCK,STARTING WITH VEGETABLES,3,1,3
443,2024-07-28,NERVE,"NERVOUSNESS, IN THE SINGULAR",2,1,4
443,2024-07-28,BEETHOVEN,STARTING WITH VEGETABLES,3,2,1
443,2024-07-28,SPINE,PARTS OF A BOOK,0,2,2
443,2024-07-28,WILLY,"NERVOUSNESS, IN THE SINGULAR",2,2,3
443,2024-07-28,JACKET,PARTS OF A BOOK,0,2,4
443,2024-07-28,CORNUCOPIA,STARTING WITH VEGETABLES,3,3,1
443,2024-07-28,KALEIDOSCOPE,STARTING WITH VEGETABLES,3,3,2
443,2024-07-28,TORTOISESHELL,CAT COAT PATTERNS,1,3,3
443,2024-07-28,JITTER,"NERVOUSNESS, IN THE SINGULAR",2,3,4
443,2024-07-28,CALICO,CAT COAT PATTERNS,1,4,1
443,2024-07-28,COVER,PARTS OF A BOOK,0,4,2
